factor,slider.response,my_rs,difference
additive_manipulation,0.086111111,0.325681818,0.239570707
additive_manipulation,NA,0.630909091,NA
additive_manipulation,NA,0.3975,NA
additive_manipulation,NA,0.828409091,NA
additive_manipulation,NA,0.577045455,NA
additive_manipulation,0.905555556,0.918181818,0.01262626199999994
additive_manipulation,0.061111111,0.217954545,0.156843434
additive_manipulation,0.892592621,0.900227273,0.00763465200000001
additive_manipulation,NA,0.379545455,NA
additive_manipulation,0.238888889,0.253863636,0.01497474700000001
additive_manipulation,0.198148176,0.307727273,0.109579097
additive_manipulation,NA,0.541136364,NA
additive_manipulation,0.905555556,0.810454545,-0.095101011
additive_manipulation,NA,0.720681818,NA
additive_manipulation,0.705555556,0.702727273,-0.00282828299999993
additive_manipulation,0.912963019,0.954090909,0.04112789000000005
additive_manipulation,NA,0.469318182,NA
additive_manipulation,0.059259288,0.235909091,0.176649803
additive_manipulation,0.623148176,0.559090909,-0.06405726700000003
additive_manipulation,0.902777778,0.936136364,0.03335858599999997
additive_manipulation,0.807407464,0.7925,-0.01490746399999998
additive_manipulation,0.936111111,0.99,0.05388888899999999
additive_manipulation,0.189814843,0.289772727,0.099957884
additive_manipulation,NA,0.451363636,NA
additive_manipulation,0.824074131,0.612954545,-0.21111958600000005
additive_manipulation,0.948148176,0.972045455,0.02389727899999993
additive_manipulation,NA,0.882272727,NA
additive_manipulation,NA,0.666818182,NA
additive_manipulation,0.908333333,0.756590909,-0.15174242399999993
additive_manipulation,NA,0.505227273,NA
additive_manipulation,0.922222222,0.864318182,-0.05790404000000004
additive_manipulation,0.849429155,0.648863636,-0.20056551900000008
additive_manipulation,0.552756309,0.343636364,-0.20911994499999992
additive_manipulation,0.975645294,0.738636364,-0.23700893
additive_manipulation,0.983452508,0.720681818,-0.26277069
additive_manipulation,0.196228301,0.307727273,0.11149897200000004
additive_manipulation,0.187119942,0.289772727,0.102652785
additive_manipulation,0.749237032,0.541136364,-0.20810066800000004
additive_manipulation,0.796080144,0.684772727,-0.11130741700000002
additive_manipulation,0.349769519,0.361590909,0.01182139000000004
additive_manipulation,0.498105984,0.379545455,-0.11856052900000004
additive_manipulation,0.897573497,0.7925,-0.10507349700000002
additive_manipulation,0.971741688,0.756590909,-0.215150779
additive_manipulation,0.697189168,0.415454545,-0.28173462299999996
additive_manipulation,0.481190327,0.253863636,-0.22732669099999997
additive_manipulation,0.960030952,0.810454545,-0.14957640699999997
additive_manipulation,0.645141303,0.3975,-0.24764130300000003
additive_manipulation,0.852031616,0.630909091,-0.22112252499999996
additive_manipulation,0.893669891,0.505227273,-0.388442618
additive_manipulation,0.960030952,0.828409091,-0.13162186099999995
additive_manipulation,0.986054884,0.954090909,-0.03196397499999992
additive_manipulation,0.992560867,0.936136364,-0.05642450300000001
additive_manipulation,0.652948432,0.235909091,-0.4170393409999999
additive_manipulation,0.900175874,0.666818182,-0.233357692
additive_manipulation,0.643840073,0.433409091,-0.210430982
additive_manipulation,0.349769519,0.325681818,-0.02408770099999996
additive_manipulation,0.272998868,0.271818182,-0.00118068599999998
additive_manipulation,0.87935661,0.702727273,-0.17662933699999994
additive_manipulation,0.983452508,0.972045455,-0.011407053
additive_manipulation,0.747935802,0.612954545,-0.13498125699999997
additive_manipulation,0.849429155,0.595,-0.2544291550000001
additive_manipulation,0.72191187,0.451363636,-0.270548234
additive_manipulation,0.871549565,0.864318182,-0.00723138300000003
additive_manipulation,0.850730385,0.774545455,-0.07618492999999993
additive_manipulation,0.577479011,0.2,-0.377479011
additive_manipulation,0.620418517,0.469318182,-0.15110033499999995
additive_manipulation,0.893669891,0.882272727,-0.01139716400000001
additive_manipulation,0.72191187,0.523181818,-0.19873005200000005
additive_manipulation,0.885862593,0.918181818,0.03231922499999995
additive_manipulation,0.675068758,0.559090909,-0.11597784899999997
additive_manipulation,0.989958491,0.99,4.150899999999513e-5
additive_manipulation,0.736225066,0.487272727,-0.248952339
additive_manipulation,0.846826779,0.577045455,-0.269781324
additive_manipulation,0.958729721,0.846363636,-0.112366085
additive_manipulation,0.970440542,0.900227273,-0.07021326899999991
additive_manipulation,0.360179109,0.217954545,-0.142224564
additive_manipulation,0.90247678,0.541136364,-0.361340416
additive_manipulation,0.977812178,0.900227273,-0.07758490499999993
additive_manipulation,0.934468524,0.774545455,-0.15992306899999997
additive_manipulation,0.806501548,0.595,-0.211501548
additive_manipulation,0.941692466,0.828409091,-0.11328337499999996
additive_manipulation,0.732198142,0.451363636,-0.280834506
additive_manipulation,0.484520124,0.361590909,-0.12292921499999998
additive_manipulation,0.957172343,0.954090909,-0.00308143399999993
additive_manipulation,0.805469556,0.720681818,-0.08478773800000006
additive_manipulation,0.935500516,0.882272727,-0.05322778899999991
additive_manipulation,0.80753354,0.612954545,-0.194578995
additive_manipulation,0.797213622,0.630909091,-0.16630453099999998
additive_manipulation,0.856037152,0.738636364,-0.11740078799999998
additive_manipulation,0.801341589,0.648863636,-0.152477953
additive_manipulation,0.928276574,0.936136364,0.00785979000000003
additive_manipulation,0.670278638,0.379545455,-0.290733183
additive_manipulation,0.469040248,0.289772727,-0.179267521
additive_manipulation,0.811661507,0.684772727,-0.12688877999999992
additive_manipulation,0.874613003,0.846363636,-0.02824936700000002
additive_manipulation,0.727038184,0.559090909,-0.16794727499999995
additive_manipulation,0.976780186,0.99,0.01321981399999994
additive_manipulation,0.54127967,0.469318182,-0.07196148800000002
additive_manipulation,0.264705882,0.253863636,-0.010842246
additive_manipulation,0.408152735,0.235909091,-0.172243644
additive_manipulation,0.798245614,0.702727273,-0.095518341
additive_manipulation,0.586687307,0.271818182,-0.314869125
additive_manipulation,0.572239422,0.307727273,-0.264512149
additive_manipulation,0.524767802,0.343636364,-0.18113143799999992
additive_manipulation,0.623839009,0.3975,-0.226339009
additive_manipulation,0.8374613,0.7925,-0.04496129999999998
additive_manipulation,0.832301342,0.864318182,0.03201683999999993
additive_manipulation,0.418472652,0.217954545,-0.200518107
additive_manipulation,0.842621259,0.918181818,0.07556055900000003
additive_manipulation,0.708462332,0.666818182,-0.04164414999999999
additive_manipulation,0.676470588,0.577045455,-0.099425133
additive_manipulation,0.754901961,0.810454545,0.05555258400000007
additive_manipulation,0.6124871,0.433409091,-0.17907800899999993
additive_manipulation,0.800309598,0.756590909,-0.04371868899999998
additive_manipulation,0.935500516,0.972045455,0.036544939
additive_manipulation,0.221362229,0.325681818,0.10431958900000002
additive_manipulation,0.678534572,0.505227273,-0.17330729899999997
additive_manipulation,0.608359133,0.415454545,-0.192904588
additive_manipulation,0.660990712,0.487272727,-0.17371798500000002
additive_manipulation,0.327657379,0.2,-0.12765737900000002
additive_manipulation,0.702270382,0.523181818,-0.17908856400000006
additive_manipulation,0.79814812,0.900227273,0.10207915300000003
additive_manipulation,0.615740741,0.523181818,-0.09255892300000002
additive_manipulation,0.797222279,0.595,-0.202222279
additive_manipulation,0.578703704,0.217954545,-0.360749159
additive_manipulation,0.8648149,0.7925,-0.07231490000000007
additive_manipulation,0.971296381,0.918181818,-0.05311456300000006
additive_manipulation,0.925925926,0.882272727,-0.04365319899999997
additive_manipulation,0.728703746,0.469318182,-0.259385564
additive_manipulation,0.889814871,0.936136364,0.04632149299999999
additive_manipulation,0.525925954,0.253863636,-0.27206231799999997
additive_manipulation,0.962037122,0.846363636,-0.11567348600000003
additive_manipulation,0.680555556,0.451363636,-0.2291919199999999
additive_manipulation,0.753703718,0.630909091,-0.122794627
additive_manipulation,0.756481524,0.684772727,-0.07170879699999999
additive_manipulation,0.9898149,0.99,1.850999999999381e-4
additive_manipulation,0.869444529,0.828409091,-0.04103543799999998
additive_manipulation,0.821296268,0.756590909,-0.06470535899999996
additive_manipulation,0.516666695,0.235909091,-0.28075760399999994
additive_manipulation,0.462037051,0.271818182,-0.19021886899999996
additive_manipulation,0.799074102,0.612954545,-0.1861195569999999
additive_manipulation,0.825925898,0.774545455,-0.051380443
additive_manipulation,0.45185188,0.307727273,-0.14412460699999996
additive_manipulation,0.389814801,0.433409091,0.04359429000000003
additive_manipulation,0.883333418,0.972045455,0.08871203699999997
additive_manipulation,0.794444473,0.487272727,-0.30717174599999997
additive_manipulation,0.529629672,0.325681818,-0.203947854
additive_manipulation,0.737963005,0.559090909,-0.17887209599999998
additive_manipulation,0.622222265,0.289772727,-0.332449538
additive_manipulation,0.824074074,0.810454545,-0.01361952899999996
additive_manipulation,0.808333362,0.702727273,-0.105606089
additive_manipulation,0.68240745,0.505227273,-0.177180177
additive_manipulation,0.694444444,0.379545455,-0.3148989890000001
additive_manipulation,0.578703704,0.2,-0.378703704
additive_manipulation,0.790740755,0.720681818,-0.07005893699999999
additive_manipulation,0.657407407,0.343636364,-0.31377104299999997
additive_manipulation,0.95648151,0.864318182,-0.09216332800000004
additive_manipulation,0.85555564,0.648863636,-0.206692004
additive_manipulation,0.850000028,0.738636364,-0.11136366399999996
additive_manipulation,0.952777863,0.954090909,0.00131304600000004
additive_manipulation,0.732407393,0.666818182,-0.06558921100000004
additive_manipulation,0.62037037,0.415454545,-0.2049158249999999
additive_manipulation,0.696296339,0.361590909,-0.33470542999999997
additive_manipulation,0.73055557,0.577045455,-0.153510115
additive_manipulation,0.503703718,0.3975,-0.106203718
additive_manipulation,0.606481481,0.541136364,-0.06534511700000001
additive_manipulation,0.539814843,0.379545455,-0.16026938800000007
additive_manipulation,1,0.99,-0.01
additive_manipulation,0.522222236,0.361590909,-0.1606313269999999
additive_manipulation,0.965740769,0.774545455,-0.191195314
additive_manipulation,0.041666667,0.2,0.15833333300000002
additive_manipulation,0.819444444,0.559090909,-0.260353535
additive_manipulation,0.492592635,0.3975,-0.09509263499999998
additive_manipulation,0.963888945,0.918181818,-0.04570712700000001
additive_manipulation,0.944444444,0.7925,-0.15194444400000007
additive_manipulation,0.820370427,0.720681818,-0.09968860899999998
additive_manipulation,0.325925968,0.289772727,-0.036153241
additive_manipulation,0.610185199,0.577045455,-0.03313974399999997
additive_manipulation,0.445370356,0.235909091,-0.20946126500000004
additive_manipulation,0.580555598,0.487272727,-0.093282871
additive_manipulation,0.762962977,0.523181818,-0.23978115900000008
additive_manipulation,0.541666667,0.541136364,-5.303030000000097e-4
additive_manipulation,0.268518519,0.343636364,0.07511784500000002
additive_manipulation,0.150000007,0.253863636,0.103863629
additive_manipulation,0.856481481,0.738636364,-0.117845117
additive_manipulation,0.933333362,0.882272727,-0.05106063500000002
additive_manipulation,0.766666695,0.595,-0.17166669499999998
additive_manipulation,0.216666681,0.217954545,0.00128786399999999
additive_manipulation,0.865740741,0.648863636,-0.216877105
additive_manipulation,0.807407379,0.684772727,-0.122634652
additive_manipulation,0.316666709,0.325681818,0.00901510900000002
additive_manipulation,0.24537037,0.271818182,0.02644781200000001
additive_manipulation,0.625,0.451363636,-0.173636364
additive_manipulation,0.994444529,0.846363636,-0.14808089300000005
additive_manipulation,0.938888974,0.666818182,-0.27207079200000006
additive_manipulation,0.959259316,0.936136364,-0.02312295200000003
additive_manipulation,0.98518527,0.972045455,-0.01313981500000005
additive_manipulation,0.763888889,0.810454545,0.04656565600000006
additive_manipulation,0.342592593,0.433409091,0.09081649800000002
additive_manipulation,0.753703718,0.630909091,-0.122794627
additive_manipulation,0.836111139,0.954090909,0.11797977000000004
additive_manipulation,0.698148162,0.612954545,-0.08519361699999994
additive_manipulation,0.814814815,0.900227273,0.08541245800000008
additive_manipulation,0.643518519,0.756590909,0.11307239000000002
additive_manipulation,0.772222236,0.702727273,-0.06949496299999991
additive_manipulation,0.527777778,0.415454545,-0.11232323300000002
additive_manipulation,0.812962991,0.864318182,0.05135519099999997
additive_manipulation,0.320370356,0.307727273,-0.012643083
additive_manipulation,NA,0.828409091,NA
additive_manipulation,0.707407422,0.505227273,-0.20218014899999992
additive_manipulation,0.65370369,0.469318182,-0.184385508
additive_manipulation,0.615420387,0.648863636,0.03344324899999995
additive_manipulation,0.558497024,0.541136364,-0.01736066000000002
additive_manipulation,0.926417411,0.846363636,-0.080053775
additive_manipulation,0.912842262,0.7925,-0.12034226199999998
additive_manipulation,1,0.972045455,-0.02795454500000005
additive_manipulation,0.70030506,0.595,-0.10530506000000006
additive_manipulation,0.156465774,0.451363636,0.294897862
additive_manipulation,0.036287202,0.271818182,0.23553098000000003
additive_manipulation,0.285122768,0.523181818,0.2380590499999999
additive_manipulation,0.330059524,0.469318182,0.13925865799999998
additive_manipulation,0.901313244,0.882272727,-0.01904051699999998
additive_manipulation,0.030844494,0.235909091,0.205064597
additive_manipulation,0.64389881,0.774545455,0.130646645
additive_manipulation,NA,0.900227273,NA
additive_manipulation,0.063612351,0.325681818,0.262069467
additive_manipulation,0.11046503,0.343636364,0.233171334
additive_manipulation,0.52609375,0.702727273,0.176633523
additive_manipulation,0.530085565,0.559090909,0.02900534399999999
additive_manipulation,1,0.99,-0.01
additive_manipulation,0.107764137,0.3975,0.28973586300000004
additive_manipulation,0.711648065,0.612954545,-0.09869351999999998
additive_manipulation,0.806904762,0.810454545,0.00354978299999997
additive_manipulation,0.712217262,0.828409091,0.11619182900000002
additive_manipulation,0.646372768,0.684772727,0.03839995900000004
additive_manipulation,0.961261161,0.954090909,-0.00717025199999998
additive_manipulation,0.439661458,0.2,-0.239661458
additive_manipulation,0.601011905,0.433409091,-0.167602814
additive_manipulation,0.759854911,0.666818182,-0.09303672900000004
additive_manipulation,0.789352679,0.738636364,-0.05071631499999995
additive_manipulation,0.922369792,0.756590909,-0.165778883
additive_manipulation,0.716488095,0.577045455,-0.13944263999999995
additive_manipulation,0.329177827,0.379545455,0.050367628
additive_manipulation,0.516529018,0.487272727,-0.02925629099999993
additive_manipulation,0.38406622,0.361590909,-0.02247531099999999
additive_manipulation,0.475721726,0.505227273,0.02950554700000002
additive_manipulation,0.80234375,0.864318182,0.06197443199999997
additive_manipulation,0.942894345,0.918181818,-0.02471252700000004
additive_manipulation,0.254598214,0.289772727,0.03517451300000002
additive_manipulation,0.697682292,0.217954545,-0.479727747
additive_manipulation,0.683102679,0.630909091,-0.05219358799999996
additive_manipulation,0.188720238,0.253863636,0.06514339799999999
additive_manipulation,0.3578125,0.307727273,-0.05008522699999995
additive_manipulation,0.95969122,0.936136364,-0.02355485599999995
additive_manipulation,0.669345238,0.415454545,-0.253890693
additive_manipulation,0.760829613,0.720681818,-0.04014779499999998
additive_manipulation,0.839912281,0.774545455,-0.06536682599999999
additive_manipulation,0.912280702,0.864318182,-0.04796252000000001
additive_manipulation,0.603070175,0.595,-0.00807017500000006
additive_manipulation,0.664473684,0.612954545,-0.05151913899999993
additive_manipulation,0.946820175,0.954090909,0.007270734
additive_manipulation,0.901315789,0.936136364,0.03482057500000002
additive_manipulation,0.651315789,0.684772727,0.03345693800000005
additive_manipulation,0.131030702,0.217954545,0.086923843
additive_manipulation,0.887609649,0.846363636,-0.04124601299999997
additive_manipulation,0.190241228,0.271818182,0.08157695400000001
additive_manipulation,0.413377193,0.3975,-0.01587719299999995
additive_manipulation,0.445175439,0.433409091,-0.01176634799999998
additive_manipulation,0.826754386,0.810454545,-0.01629984099999992
additive_manipulation,0.641447368,0.541136364,-0.10031100400000004
additive_manipulation,0.683114035,0.756590909,0.07347687400000003
additive_manipulation,0.390899123,0.415454545,0.02455542199999999
additive_manipulation,0.768092105,0.882272727,0.114180622
additive_manipulation,0.834429825,0.7925,-0.04192982499999997
additive_manipulation,0.289473684,0.361590909,0.07211722500000001
additive_manipulation,0.527412281,0.559090909,0.03167862799999998
additive_manipulation,0.431469298,0.469318182,0.03784888399999997
additive_manipulation,0.481907895,0.505227273,0.02331937800000005
additive_manipulation,0.519188596,0.451363636,-0.06782495999999999
additive_manipulation,0.950109649,0.972045455,0.021935806
additive_manipulation,0.612390351,0.630909091,0.01851873999999997
additive_manipulation,0.854166667,0.900227273,0.04606060600000006
additive_manipulation,0.532346491,0.379545455,-0.152801036
additive_manipulation,0.405153509,0.343636364,-0.06151714499999999
additive_manipulation,0.680921053,0.666818182,-0.01410287100000007
additive_manipulation,0.842105263,0.918181818,0.07607655499999999
additive_manipulation,0.286184211,0.235909091,-0.05027512000000003
additive_manipulation,0.785087719,0.720681818,-0.06440590099999999
additive_manipulation,0.728070175,0.738636364,0.01056618899999994
additive_manipulation,0.753289474,0.828409091,0.07511961700000003
additive_manipulation,0.831140351,0.702727273,-0.12841307800000001
additive_manipulation,0.692982456,0.577045455,-0.11593700099999991
additive_manipulation,0.670504386,0.487272727,-0.1832316589999999
additive_manipulation,0.239035088,0.307727273,0.06869218500000002
additive_manipulation,0.44627193,0.325681818,-0.12059011199999996
additive_manipulation,0.683662281,0.523181818,-0.16048046300000007
additive_manipulation,0.442982456,0.2,-0.242982456
additive_manipulation,0.950657895,0.99,0.03934210500000001
additive_manipulation,0.382127193,0.253863636,-0.12826355699999997
additive_manipulation,0.787828947,0.648863636,-0.13896531099999998
additive_manipulation,0.275767544,0.289772727,0.01400518300000003
additive_manipulation,0.732547743,0.523181818,-0.2093659250000001
additive_manipulation,0.705607639,0.307727273,-0.397880366
additive_manipulation,0.618684896,0.253863636,-0.36482126
additive_manipulation,0.945377604,0.756590909,-0.188786695
additive_manipulation,1,0.900227273,-0.09977272699999996
additive_manipulation,0.600138889,0.289772727,-0.310366162
additive_manipulation,0.815399306,0.451363636,-0.36403567
additive_manipulation,0.718168403,0.2,-0.518168403
additive_manipulation,0.512126736,0.235909091,-0.276217645
additive_manipulation,0.853780382,0.612954545,-0.24082583699999993
additive_manipulation,1,0.936136364,-0.063863636
additive_manipulation,0.881592882,0.810454545,-0.07113833699999994
additive_manipulation,0.913355035,0.738636364,-0.17471867100000005
additive_manipulation,1,0.99,-0.01
additive_manipulation,0.698532986,0.577045455,-0.12148753099999998
additive_manipulation,0.781032986,0.559090909,-0.221942077
additive_manipulation,0.962751736,0.918181818,-0.04456991799999998
additive_manipulation,0.817630208,0.774545455,-0.04308475299999992
additive_manipulation,0.569678819,0.343636364,-0.22604245499999992
additive_manipulation,0.781067708,0.684772727,-0.096294981
additive_manipulation,0.894006076,0.846363636,-0.04764244000000006
additive_manipulation,0.554114583,0.415454545,-0.13866003800000004
additive_manipulation,0.89015625,0.864318182,-0.02583806799999999
additive_manipulation,0.721805556,0.541136364,-0.180669192
additive_manipulation,0.639453125,0.469318182,-0.17013494299999998
additive_manipulation,0.668914931,0.3975,-0.27141493099999997
additive_manipulation,0.614253472,0.379545455,-0.23470801700000005
additive_manipulation,0.716037326,0.505227273,-0.210810053
additive_manipulation,0.925659722,0.828409091,-0.09725063099999998
additive_manipulation,0.8578125,0.648863636,-0.208948864
additive_manipulation,0.789726563,0.666818182,-0.122908381
additive_manipulation,0.766818576,0.630909091,-0.135909485
additive_manipulation,0.698576389,0.433409091,-0.26516729799999994
additive_manipulation,1,0.954090909,-0.04590909099999996
additive_manipulation,0.857456597,0.702727273,-0.15472932399999997
additive_manipulation,0.904735243,0.882272727,-0.02246251599999993
additive_manipulation,0.52546441,0.217954545,-0.307509865
additive_manipulation,0.548480903,0.271818182,-0.27666272099999994
additive_manipulation,0.503055556,0.361590909,-0.14146464699999994
additive_manipulation,0.597239583,0.487272727,-0.109966856
additive_manipulation,0.838029514,0.7925,-0.04552951400000005
additive_manipulation,0.814904514,0.720681818,-0.094222696
additive_manipulation,1,0.972045455,-0.02795454500000005
additive_manipulation,0.625950521,0.325681818,-0.300268703
additive_manipulation,0.651935764,0.595,-0.056935764
additive_manipulation,0.603995107,0.3975,-0.206495107
additive_manipulation,0.898137989,0.577045455,-0.32109253399999993
additive_manipulation,0.727639239,0.433409091,-0.294230148
additive_manipulation,0.982736605,0.99,0.00726339499999995
additive_manipulation,0.956706262,0.954090909,-0.00261535299999993
additive_manipulation,0.853886405,0.666818182,-0.18706822300000003
additive_manipulation,0.792715097,0.487272727,-0.30544236999999996
additive_manipulation,0.709417998,0.559090909,-0.15032708900000002
additive_manipulation,0.63913607,0.469318182,-0.16981788799999997
additive_manipulation,0.84347426700000006,0.828409091,-0.01506517600000001
additive_manipulation,0.653452759,0.307727273,-0.34572548599999997
additive_manipulation,0.4595267,0.379545455,-0.07998124500000003
additive_manipulation,0.657357311,0.648863636,-0.00849367500000009
additive_manipulation,0.598789038,0.325681818,-0.27310722000000004
additive_manipulation,0.619613313,0.523181818,-0.09643149500000003
additive_manipulation,0.734146824,0.505227273,-0.22891955099999992
additive_manipulation,0.749765031,0.720681818,-0.02908321300000005
additive_manipulation,0.602693589,0.253863636,-0.348829953
additive_manipulation,0.609201175,0.541136364,-0.06806481100000006
additive_manipulation,0.68078462,0.702727273,0.02194265300000009
additive_manipulation,0.844775785,0.810454545,-0.03432123999999992
additive_manipulation,0.769287788,0.774545455,0.00525766700000007
additive_manipulation,0.941088056,0.936136364,-0.004951692
additive_manipulation,0.803127235,0.7925,-0.01062723500000006
additive_manipulation,0.403561461,0.343636364,-0.05992509699999998
additive_manipulation,0.754971099,0.900227273,0.14525617400000002
additive_manipulation,0.649548208,0.630909091,-0.01863911699999998
additive_manipulation,0.481652492,0.451363636,-0.03028885599999997
additive_manipulation,0.391847807,0.271818182,-0.12002962499999996
additive_manipulation,0.685990689,0.612954545,-0.07303614400000003
additive_manipulation,0.446511528,0.415454545,-0.03105698299999998
additive_manipulation,0.941088056,0.972045455,0.03095739899999994
additive_manipulation,0.706814964,0.595,-0.11181496400000002
additive_manipulation,0.449114563,0.217954545,-0.231160018
additive_manipulation,0.643040622,0.684772727,0.04173210500000002
additive_manipulation,0.55193442,0.235909091,-0.316025329
additive_manipulation,0.603995107,0.846363636,0.24236852899999992
additive_manipulation,0.515491939,0.738636364,0.223144425
additive_manipulation,0.92546985,0.864318182,-0.06115166800000005
additive_manipulation,0.469938837,0.361590909,-0.10834792799999998
additive_manipulation,0.89293192,0.756590909,-0.13634101099999996
additive_manipulation,0.532411662,0.289772727,-0.242638935
additive_manipulation,0.899439506,0.882272727,-0.01716677899999996
additive_manipulation,0.939786539,0.918181818,-0.02160472099999999
additive_manipulation,0.481652492,0.2,-0.281652492
additive_manipulation,0.899074131,0.936136364,0.037062233
additive_manipulation,0.902777778,0.99,0.08722222199999996
additive_manipulation,0.599074116,0.469318182,-0.12975593400000007
additive_manipulation,0.794444473,0.666818182,-0.127626291
additive_manipulation,0.082407422,0.235909091,0.153501669
additive_manipulation,0.099074081,0.289772727,0.19069864600000003
additive_manipulation,0.074074074,0.379545455,0.305471381
additive_manipulation,0.901851937,0.918181818,0.01632988099999999
additive_manipulation,0.853703675,0.738636364,-0.115067311
additive_manipulation,0.946296268,0.972045455,0.02574918699999995
additive_manipulation,0.217592593,0.361590909,0.14399831600000002
additive_manipulation,0.813888974,0.828409091,0.01452011699999999
additive_manipulation,0.157407407,0.217954545,0.060547138
additive_manipulation,0.665740755,0.720681818,0.05494106300000001
additive_manipulation,0.631481524,0.612954545,-0.018526979
additive_manipulation,0.866666723,0.846363636,-0.02030308700000005
additive_manipulation,0.757407436,0.630909091,-0.126498345
additive_manipulation,0.595370399,0.559090909,-0.03627948999999997
additive_manipulation,0.736111111,0.900227273,0.164116162
additive_manipulation,0.030555548,0.2,0.16944445200000002
additive_manipulation,0.723148134,0.684772727,-0.03837540699999997
additive_manipulation,0.840740769,0.882272727,0.04153195799999998
additive_manipulation,0.145370377,0.3975,0.252129623
additive_manipulation,0.101851852,0.415454545,0.313602693
additive_manipulation,0.150925919,0.702727273,0.5518013540000001
additive_manipulation,0.156481496,0.577045455,0.420563959
additive_manipulation,0.39907406,0.595,0.19592593999999997
additive_manipulation,0.069444444,0.307727273,0.23828282900000003
additive_manipulation,0.812962991,0.774545455,-0.03841753599999997
additive_manipulation,0.026851866,0.271818182,0.244966316
additive_manipulation,0.742592635,0.864318182,0.12172554700000005
additive_manipulation,0.184259273,0.325681818,0.141422545
additive_manipulation,0.207407422,0.648863636,0.441456214
additive_manipulation,0.061111132,0.253863636,0.192752504
additive_manipulation,0.11296297,0.451363636,0.338400666
additive_manipulation,0.179629644,0.487272727,0.307643083
additive_manipulation,0.688888903,0.505227273,-0.18366163
additive_manipulation,0.749074088,0.7925,0.04342591200000001
additive_manipulation,0.825925898,0.756590909,-0.06933498900000001
additive_manipulation,0.64907406,0.541136364,-0.10793769600000004
additive_manipulation,0.220370399,0.433409091,0.21303869200000003
additive_manipulation,0.800925926,0.810454545,0.00952861900000001
additive_manipulation,0.924074102,0.954090909,0.03001680700000009
additive_manipulation,0.892592677,0.343636364,-0.5489563129999999
additive_manipulation,0.871296353,0.523181818,-0.348114535
additive_manipulation,0.804381731,0.523181818,-0.281199913
additive_manipulation,0.799188656,0.666818182,-0.13237047400000002
additive_manipulation,0.934850989,0.864318182,-0.07053280699999998
additive_manipulation,0.299464586,0.325681818,0.02621723200000003
additive_manipulation,0.801464589,0.595,-0.206464589
additive_manipulation,0.821303134,0.505227273,-0.31607586099999996
additive_manipulation,0.724805027,0.541136364,-0.1836686630000001
additive_manipulation,0.894458686,0.7925,-0.10195868600000002
additive_manipulation,0.682722812,0.451363636,-0.23135917599999992
additive_manipulation,0.54642139,0.469318182,-0.07710320800000003
additive_manipulation,0.881674703,0.702727273,-0.1789474299999999
additive_manipulation,0.700648922,0.2,-0.5006489219999999
additive_manipulation,0.904109531,0.900227273,-0.00388225799999997
additive_manipulation,0.77066786,0.307727273,-0.462940587
additive_manipulation,0.551697795,0.217954545,-0.33374325000000005
additive_manipulation,0.832146115,0.684772727,-0.147373388
additive_manipulation,0.794195557,0.361590909,-0.432604648
additive_manipulation,0.937594604,0.972045455,0.03445085099999989
additive_manipulation,0.674596151,0.253863636,-0.420732515
additive_manipulation,0.961716037,0.99,0.02828396300000002
additive_manipulation,0.630540466,0.559090909,-0.071449557
additive_manipulation,0.712060208,0.3975,-0.314560208
additive_manipulation,0.655094571,0.271818182,-0.383276389
additive_manipulation,0.809528436,0.738636364,-0.07089207200000003
additive_manipulation,0.846722158,0.774545455,-0.0721767029999999
additive_manipulation,0.702717082,0.433409091,-0.269307991
additive_manipulation,0.841824002,0.756590909,-0.08523309299999993
additive_manipulation,0.850143263,0.648863636,-0.201279627
additive_manipulation,0.771344672,0.487272727,-0.284071945
additive_manipulation,0.824035729,0.720681818,-0.10335391100000002
additive_manipulation,0.54933548,0.235909091,-0.31342638899999997
additive_manipulation,0.9146236,0.954090909,0.03946730900000006
additive_manipulation,0.843473053,0.828409091,-0.01506396199999993
additive_manipulation,0.866678111,0.918181818,0.05150370699999995
additive_manipulation,0.78582628,0.846363636,0.06053735599999999
additive_manipulation,0.597238244,0.577045455,-0.02019278899999999
additive_manipulation,0.717975701,0.343636364,-0.37433933699999994
additive_manipulation,0.478808085,0.289772727,-0.189035358
additive_manipulation,0.804900021,0.882272727,0.07737270600000001
additive_manipulation,0.599643877,0.415454545,-0.184189332
additive_manipulation,0.597999658,0.612954545,0.01495488700000002
additive_manipulation,0.885769653,0.936136364,0.05036671100000001
additive_manipulation,0.389695231,0.379545455,-0.010149776
additive_manipulation,0.838735708,0.810454545,-0.02828116299999994
additive_manipulation,0.765506066,0.630909091,-0.134596975
additive_manipulation,0.599074074,0.433409091,-0.165664983
additive_manipulation,0.514814815,0.361590909,-0.15322390600000002
additive_manipulation,0.686111111,0.523181818,-0.16292929300000003
additive_manipulation,0.962037037,0.99,0.027962963
additive_manipulation,0.897222222,0.577045455,-0.320176767
additive_manipulation,0.653703704,0.271818182,-0.381885522
additive_manipulation,0.982407407,0.864318182,-0.11808922499999996
additive_manipulation,0.486111111,0.253863636,-0.232247475
additive_manipulation,0.267592593,0.235909091,-0.031683502
additive_manipulation,0.473148148,0.289772727,-0.183375421
additive_manipulation,0.577777778,0.415454545,-0.16232323299999996
additive_manipulation,0.65462963,0.451363636,-0.20326599399999995
additive_manipulation,0.955555556,0.846363636,-0.10919192
